Project44 DipoleDipole_4
5.00
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
348
2
11
Chargeability
mV/V
8 0.40 0.17 0.03 0.05 0.07 0.08 0.10 0.13 0.15 2.30 1.18
4 95.00 0.00 110.00 0.00 80.00 0.00 65.00 0.00 1.03894 21.0428 18.1845 17.0825 15.8823 14.6947 13.2401 11.9201 10.5319
4 140.00 0.00 155.00 0.00 35.00 0.00 20.00 0.00 0.000666136 817.968 580.04 537.966 490.997 421.348 347.841 300.025 256.583
4 90.00 0.00 95.00 0.00 85.00 0.00 80.00 0.00 10.4642 23.3425 20.6602 19.5357 18.3516 17.1453 15.6156 14.2144 12.7008
4 110.00 0.00 125.00 0.00 65.00 0.00 50.00 0.00 0.0124392 -30.1208 -27.5374 -32.1784 -30.0861 -31.7784 -28.1039 -28.2317 -29.0848
4 105.00 0.00 110.00 0.00 70.00 0.00 65.00 0.00 0.00878227 46.2172 40.0319 38.4615 36.0741 34.3197 33.3316 33.7348 33.0045
4 95.00 0.00 100.00 0.00 80.00 0.00 75.00 0.00 0.427675 18.0561 15.967 14.7394 13.6623 12.612 11.3674 10.2553 9.1198
4 100.00 0.00 105.00 0.00 75.00 0.00 70.00 0.00 0.0768159 24.1893 17.8547 15.5111 13.1351 10.9929 8.55696 6.62223 4.98467
4 125.00 0.00 140.00 0.00 50.00 0.00 35.00 0.00 0.00167108 120.972 130.554 103.923 90.6193 87.6883 72.7893 57.8275 47.953
4 115.00 0.00 125.00 0.00 65.00 0.00 55.00 0.00 0.00384891 -432.786 -342.662 -308.605 -276.511 -244.499 -203.663 -169.861 -140.205
4 105.00 0.00 115.00 0.00 75.00 0.00 65.00 0.00 0.0457578 57.9571 45.1557 38.2792 33.175 27.8829 22.436 19.2439 15.2016
4 125.00 0.00 135.00 0.00 55.00 0.00 45.00 0.00 0.00122875 200.851 180.176 177.569 177.128 170.341 158.669 159.594 121.769
4 95.00 0.00 105.00 0.00 85.00 0.00 75.00 0.00 1.95328 18.6507 16.2932 15.3055 14.287 13.2652 11.9861 10.8197 9.53097
4 100.00 0.00 105.00 0.00 85.00 0.00 80.00 0.00 0.280618 18.9209 16.0831 15.1731 14.032 12.9481 11.6415 10.4622 9.23996
4 130.00 0.00 145.00 0.00 55.00 0.00 40.00 0.00 0.00118786 46.1643 66.7536 -11.8984 8.79779 -31.216 -26.4281 -30.1981 -9.6357
4 115.00 0.00 130.00 0.00 70.00 0.00 55.00 0.00 0.0088493 -203.1 -179.216 -170.706 -158.372 -146.708 -130.451 -117.858 -106.411
4 105.00 0.00 110.00 0.00 80.00 0.00 75.00 0.00 0.0352621 17.116 14.3907 13.4346 12.1475 10.6126 9.15177 7.74683 6.15985
4 100.00 0.00 115.00 0.00 85.00 0.00 70.00 0.00 0.666464 20.7624 17.234 15.8743 14.5256 13.1625 11.543 10.1177 8.6416
4 95.00 0.00 100.00 0.00 90.00 0.00 85.00 0.00 4.861 16.4312 14.3955 13.4765 12.5496 11.6185 10.4431 9.37763 8.22913
4 145.00 0.00 160.00 0.00 40.00 0.00 25.00 0.00 0.000760848 658.464 487.69 445.02 351.62 292.046 233.894 178.305 149.297
4 110.00 0.00 115.00 0.00 75.00 0.00 70.00 0.00 0.00991598 274.713 196.931 165.914 137.165 108.351 73.5544 43.475 13.7806
4 100.00 0.00 110.00 0.00 90.00 0.00 80.00 0.00 1.28364 16.52 14.4455 13.5675 12.6863 11.7946 10.6651 9.64138 8.57859
4 120.00 0.00 130.00 0.00 70.00 0.00 60.00 0.00 0.00261181 -68.9461 -76.8244 -98.3431 -105.6 -124.071 -131.936 -136.549 -130.635
4 110.00 0.00 120.00 0.00 80.00 0.00 70.00 0.00 0.0363144 0.340941 9.84606 14.9118 13.3655 6.4567 10.7028 9.25076 7.35505
4 130.00 0.00 140.00 0.00 60.00 0.00 50.00 0.00 0.000919943 -1130.24 -1266.1 -1303.37 -1308.73 -1389.36 -1429.97 -1492.73 -1532.75
4 105.00 0.00 110.00 0.00 90.00 0.00 85.00 0.00 0.169205 15.2889 13.3352 12.4723 11.507 10.5073 9.24916 8.13492 6.84513
4 120.00 0.00 135.00 0.00 75.00 0.00 60.00 0.00 0.00672742 -98.8604 -108.489 -110.84 -109.325 -108.269 -103.25 -94.5719 -82.1723
4 110.00 0.00 115.00 0.00 85.00 0.00 80.00 0.00 0.0303816 81.9586 60.7899 53.2949 45.6808 38.619 30.0821 22.7702 15.6674
4 105.00 0.00 120.00 0.00 90.00 0.00 75.00 0.00 0.426878 13.6698 12.1026 11.4988 10.833 10.0948 9.15347 8.18369 7.19966
4 150.00 0.00 165.00 0.00 45.00 0.00 30.00 0.00 0.000834522 729.7 609.01 545.197 453.79 416.082 353.121 276.969 227.118
